Target ID,Title,Live Site Status,QA Result,QA Issue - Content,QA Issue - Appearence,QA Issue - Functionality,Open Access,Primary URL,Other URLs
1691,NHS Ashford CCG,,No QA issues found (OK to publish),False,False,False,False,,['http://www.ashfordccg.nhs.uk/']
1686,Healthwatch York,,QA issues found,False,False,False,False,,['http://www.healthwatchyork.co.uk/']
1682,Healthwatch Wirral,,QA issues found,False,False,False,False,,['http://healthwatchwirral.co.uk/']
1678,Healthwatch Westminster,,QA issues found,False,False,False,False,,['http://www.healthwatchwestminster.co.uk/']
1668,Healthwatch Trafford,,QA issues found,False,False,False,False,,['http://www.healthwatchtrafford.co.uk/']
1664,Healthwatch Tameside,,QA issues found,False,False,False,False,,['http://www.healthwatchtameside.co.uk/']
1663,Healthwatch Swindon,,QA issues found,False,False,False,False,,['http://www.healthwatchswindon.org.uk/']
1659,Healthwatch Stoke on Trent,,QA issues found,False,False,False,False,,['http://www.healthwatchstokeontrent.co.uk/']
1655,Healthwatch South Tyneside,,QA issues found,False,False,False,False,,['http://www.healthwatchsouthtyneside.co.uk/']
1642,Healthwatch Redcar and Cleveland,,QA issues found,False,False,False,False,,['http://www.healthwatchredcarandcleveland.co.uk/']
1640,Healthwatch Reading,,QA issues found,False,False,False,False,,['http://healthwatchreading.org.uk/']
1637,Healthwatch Peterborough,,QA issues found,False,False,False,False,,['http://www.healthwatchpeterborough.co.uk/']
1636,Healthwatch Oxfordshire,,QA issues found,False,False,False,True,,['http://www.healthwatchoxfordshire.co.uk/']
1614,Healthwatch Leeds,,QA issues found,False,False,False,False,,['http://www.healthwatchleeds.co.uk/']
1611,Healthwatch Kirklees,,QA issues found,False,False,False,False,,['http://www.healthwatchkirklees.co.uk/']
1601,Healthwatch Hartlepool,,QA issues found,False,False,False,False,,['http://www.healthwatchhartlepool.co.uk/']
1599,Healthwatch Hampshire,,QA issues found,False,False,False,False,,['http://www.healthwatchhampshire.co.uk/']
1593,Healthwatch Essex,,QA issues found,False,False,False,False,,['http://www.healthwatchessex.org.uk/']
1585,Healthwatch Derbyshire,,QA issues found,False,False,False,False,,['http://www.healthwatchderbyshire.co.uk/']
1582,Healthwatch Cumbria,,QA issues found,False,False,False,False,,['http://healthwatchcumbria.co.uk/']
1580,Healthwatch Coventry,,QA issues found,False,False,False,False,,['http://www.healthwatchcoventry.co.uk/']
1576,Healthwatch Cheshire East,,QA issues found,False,False,False,False,,['http://www.healthwatchcheshireeast.co.uk/']
1561,HealthWatch Barnsley,,QA issues found,False,False,False,False,,['http://www.healthwatchbarnsley.co.uk/']
1560,Independent Reconfiguration Panel,,QA issues found,False,False,False,False,,['http://www.irpanel.org.uk/']
1559,The LINKs Exchange,,No QA issues found (OK to publish),False,False,False,False,,['http://www.lx.nhs.uk/']
1558,PALs Online,,No QA issues found (OK to publish),False,False,False,False,,['http://www.pals.nhs.uk/']
1557,National Association for Patient Participation,,QA issues found,False,False,False,False,,['http://www.napp.org.uk/']
1555,National Association of LINks Members,,No QA issues found (OK to publish),False,False,False,False,,['http://www.nalm2010.org.uk/']
1554,Compact Voice: Informing and influencing the new local health landscape,,No QA issues found (OK to publish),False,False,False,False,,['http://www.compactvoice.org.uk/sites/default/files/compact_and_health_partnerships.pdf']
1552,BBC News: NHS competition rules to be changed,,No QA issues found (OK to publish),False,False,False,False,,['http://www.bbc.co.uk/news/health-21672962']
1551,BBC News: NHS competition rules prompt Lords concern,,No QA issues found (OK to publish),False,False,False,False,,['http://www.bbc.co.uk/news/health-21692586']
1549,Local Government Association: Get in on the Act,,No QA issues found (OK to publish),False,False,False,True,,['http://www.local.gov.uk/web/guest/health-wellbeing-and-adult-social-care/-/journal_content/56/10171/3627331/ARTICLE-TEMPLATE']
1548,Osborne Clarke: Health and Social Care Act 2012,,No QA issues found (OK to publish),False,False,False,False,,['http://www.osborneclarke.co.uk/publications/sectors/life-sciences/insight/2012/healthcare-the-health-and-social-care-bill.aspx']
1547,Centre for Public Scrutiny: Health and Social Care Act 2012,,No QA issues found (OK to publish),False,False,False,True,,['http://www.cfps.org.uk/domains/cfps.org.uk/local/media/downloads/Health_and_Social_Care_Act_CfPS_Briefing_FINAL_1.pdf']
1541,38 Degrees: Legal Briefings on SI 2013/500,,No QA issues found (OK to publish),False,False,False,True,,['https://secure.38degrees.org.uk/pages/38_degrees_legal_briefings_on_si_2013_500']
1531,Cure the NHS,,No QA issues found (OK to publish),False,False,False,True,,['http://www.curethenhs.co.uk/']
1530,Defend the Whittington Hospital,,QA issues found,False,False,False,False,,['http://dwhc.org.uk/']
1467,"Telegraph: Scrap NHS competition rules' say 1,000 in letter to Telegraph",,QA issues found,False,False,False,False,,['http://www.telegraph.co.uk/health/healthnews/9901194/Scrap-NHS-competition-rules-say-1000-in-letter-to-Telegraph.html']
1419,Telegraph: Read this – and prepare to fight for your NHS,,QA issues found,False,False,False,False,,['http://www.telegraph.co.uk/health/9106880/Read-this-and-prepare-to-fight-for-your-NHS.html']
1361,"Daily Mirror: GP reforms could cause life threatening delays in cancer diagnosis, warns charity",,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/gp-reforms-could-cause-life-threatening-1797287']
1360,Daily Mirror: NHS on fast track to privatisation with 400 services already outsourced,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/nhs-fast-track-privatisation-400-1797437']
1357,Daily Mirror: Lords with links to private healthcare firms come under fire,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/nhs-reforms-face-lords-vote-765804']
1356,Daily Mirror: My orchestrated opposition to the Health and Social Care Bill,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/my-orchestrated-opposition-to-the-health-and-social-care-690735']
1352,Daily Mirror: 'Bully boy Lansley refusing to listen',,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/nhs-reforms-andrew-lansley-refusing-737152']
1350,Daily Mirror: Tory NHS reforms blasted as 'fatally flawed' by NHS leaders,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/tory-nhs-reforms-blasted-as-fatally-159765']
1349,Daily Mirror: Not here soon,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/just-13-days-left-to-save-755046']
1347,Daily Mirror: PM plans showdown to save NHS reforms,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/pm-plans-showdown-to-save-nhs-690026']
1346,Daily Mirror: Don't risk our nation's greatest institution,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/nhs-reforms-dont-risk-our-nations-682776']
1344,Daily Mirror: David Cameron's sham NHS summit is slammed as Tory PR stunt,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/david-camerons-sham-nhs-summit-692466']
1343,Daily Mirror: National disgrace of NHS death knell,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/national-disgrace-of-nhs-death-knell-767658']
1341,Daily Mirror: 24 hours to save the NHS,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/labour-launch-final-attempt-to-halt-766574']
1340,Daily Mirror: Too little too late: Clegg's face-saving bid on NHS Bill is savaged,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/too-little-too-late-cleggs-face-saving-bid-745516']
1339,Daily Mirror: Three key royal colleges prepare to pull the plug on David Cameron's NHS Bill,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/three-key-royal-colleges-prepare-743780']
1338,Daily Mirror: Impact of Tories' botched health reforms revealed as bosses warn staff will be cut,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/impact-of-tories-botched-health-reforms-682688']
1330,"Daily Mirror: RIP NHS, 1948-2012",,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/david-cameron-gloats-as-hated-health-767611']
1327,Daily Express: Rally warns of Bill 'threat to NHS',,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/306591/Rally-warns-of-Bill-threat-to-NHS']
1326,Daily Express: Unions condemn cost of NHS reforms,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/352874/Unions-condemn-cost-of-NHS-reforms']
1325,Daily Express: Labour fails to block health reform,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/309362/Labour-fails-to-block-health-reform']
1324,Daily Express: Nick Clegg backs NHS reform changes,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/304760/Nick-Clegg-backs-NHS-reform-changes']
1323,Daily Express: LibDem NHS reforms revolt defeated,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/307956/LibDem-NHS-reforms-revolt-defeated']
1322,Daily Express: NHS reform plans slated as 'a mess',,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/304449/NHS-reform-plans-slated-as-a-mess']
1321,Daily Express: Tories 'digging own grave' over NHS,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/305193/Tories-digging-own-grave-over-NHS']
1320,Daily Express: PM 'shutting out' NHS bill critics,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/303147/PM-shutting-out-NHS-bill-critics']
1319,"Daily Express: Scrap NHS Bill, says Royal College",,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/303947/Scrap-NHS-Bill-says-Royal-College']
1318,Daily Express: NHS reforms finally become law,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/310820/NHS-reforms-finally-become-law']
1317,Daily Express: Health plans 'show coalition value',,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/307467/Health-plans-show-coalition-value']
1316,Daily Express: NHS reform 'not fit for purpose',,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/305413/NHS-reform-not-fit-for-purpose']
1315,Daily Express: Andrew Lansley heckled on NHS reform bill,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/303376/Andrew-Lansley-heckled-on-NHS-reform-bill']
1314,"Daily Express: Ditch Health Bill, says GP group",,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/305004/Ditch-Health-Bill-says-GP-group']
1313,Daily Express: Labour attacks Health Bill costs,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/300354/Labour-attacks-Health-Bill-costs']
1312,Daily Express: Health Bill concession offered,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/306854/Health-Bill-concession-offered']
1311,Daily Express: Paediatricians condemn Health Bill,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/302678/Paediatricians-condemn-Health-Bill']
1310,"Daily Express: 107,000 sign 'stop health bill' bid",,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/302254/107-000-sign-stop-health-bill-bid']
1309,Daily Express: NHS 'not ready' for major shake-up,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/388440/NHS-not-ready-for-major-shake-up']
1308,Daily Express: Guide to the Health And Social Care Bill,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/posts/view/239815/Guide-to-the-Health-And-Social-Care-Bill/-Guide-to-the-Health-And-Social-Care-Bill-Guide-to-the-Health-And-Social-Care-Bill-Guide-to-the-Health-And-Social-Care-Bill-Guide-to-the-Health-And-Social-Care-Bill-Guide-to-the-Health-And-Social-Care-Bill-Guide-to-the-Health-And-Social-Care-Bill-Guide-to-the-Health-And-Social-Care-Bill-Guide-to-the-Health-And-Social-Care-Bill']
1307,Daily Express: £6billion bill fuels fears of private NHS takeover,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/health/384860/6billion-bill-fuels-fears-of-private-NHS-takeover']
1305,Daily Express: Fear that GPs will be led by cost in new NHS reforms,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/health/390033/Fear-that-GPs-will-be-led-by-cost-in-new-NHS-reforms']
1303,Andy Worthington: Government Climbdown Over Plans for Enforced NHS Privatisation,,No QA issues found (OK to publish),False,False,False,True,,['http://www.andyworthington.co.uk/2013/03/06/government-climbdown-over-plans-for-enforced-nhs-privatisation/']
1302,"Guardian, The: Why I quit the Liberal Democrats over NHS reforms",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/commentisfree/2012/mar/06/liberal-democrats-nhs-reforms']
1299,"Guardian, The: Who's right on the NHS? You decide",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/commentisfree/2012/mar/16/who-right-on-nhs-polly-shirley']
1296,Huffington Post: NHS reform: can your doctor be trusted or not?,,No QA issues found (OK to publish),False,False,False,False,,['http://www.huffingtonpost.co.uk/hugh-salmon/nhs-reform-can-your-doctor-be-trusted-_b_3004286.html']
1295,"Guardian, The: Lansley's Bill is full of flaws - competition isn't one of them",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/commentisfree/2012/feb/24/lansley-nhs-bill-competition']
1294,"Guardian, The: Shirley Williams says Lansley should drop NHS competition clauses",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/politics/2012/feb/13/shirley-williams-andrew-lansley-nhs-competition-clauses']
1292,Daily Mail: How Cherie Blair and New Labour's aristocracy plan to cash in on 'Tory' health reforms,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2106532/How-Cherie-Blair-New-Labours-aristocracy-plan-cash-Tory-health-reforms.html']
1291,Daily Mail: Nurses and midwives gang up to scupper Tory health reforms they claim threaten patients' safety,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2089183/Nurses-midwives-gang-scupper-Tory-health-reforms.html']
1290,Daily Mail: Trust in the Tories won't risewhile the public don't understand NHS pressures,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2100535/Trust-Tories-wont-rise-public-dont-understand-NHS-pressures.html']
1289,Daily Mail: The clock is ticking for Andrew Lansley,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2100599/Health-The-clock-ticking-Andrew-Lansley--Cameron-ought-watch-too.html']
1288,Daily Mail: GPs given control of NHS millions have ties to companies bidding for contracts,,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/news/article-2302123/GPs-given-control-NHS-millions-ties-companies-bidding-contracts.html']
1287,Daily Mail:The Coalition is refusing to publish a report into the risks of NHS Reform. What have they got to hide?,,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2104183/The-Coalition-refusing-publish-report-risks-NHS-Reform-What-got-hide.html']
1286,Daily Mail: Half of Cabinet 'in despair over health reforms': Cameron vows to face down revolt,,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/news/article-2099310/Tory-bust-health-reforms-amid-claims-minister-described-Camerons-poll-tax.html']
1285,Daily Mail: What every family needs to know about the great health revolution,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/health/article-2110774/Great-health-revolution-What-family-needs-know.html']
1284,Daily Mail: Hospitals will have to shrink or close under new plans to treat more patients in the community,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/health/article-2305684/Hospitals-shrink-close-new-plans-treat-patients-home.html']
1283,Daily Mail: GPs given licence to make a fast buck out of taxpayers,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2302084/GPs-given-licence-make-fast-buck-taxpayers-This-isnt-reform-corruption.html']
1282,Daily Mail: Lansley gets Cameron's backing as he says he's ready to fight growing opposition to his health reforms,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2098069/Cameron-ready-fight-growing-opposition-health-reforms.html']
1281,Daily Mail 'Codswallop! Don't lie to me Mr Lansley',,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/health/article-2103572/Andrew-Lansley-confronted-pensioner-outside-NHS-meeting.html']
1280,Daily Mail: Cold political calculation says it's time to drop the health Bill... so why is David Cameron still ploughing on with it?,,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2099339/Heath-Bill-Why-David-Cameron-ploughing-it.html']
1279,"Daily Mail: Scrap reforms, say GPs",,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/health/article-2095922/Royal-College-GPs-says-Health-Social-Care-scrapped.html']
1278,Daily Mail: Health and Social Care bill becomes law as report reveals ministers warned 18months ago that reforms could damage NHS,,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/health/article-2121025/Health-Social-Care-law-report-reveals-ministers-warned-18months-ago-reforms-damage-NHS.html']
1277,Daily Mail: Why is Dave risking such ill feeling over health reform?,,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2100219/Health-social-care-Why-Dave-risking-ill-feeling-health-reform.html']
1276,Daily Mail: Clegg's challenges to health bill are 'working against Coalition' as Cameron agrees to raft of amendments,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/health/article-2107033/NHS-reforms-Nick-Clegg-backs-changes-Health-Social-Care-Bill.html']
1275,Daily Mail: Downing Street denies that Cameron wants Health Secretary 'taken out and shot' over NHS reforms,,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/news/article-2097781/NHS-reforms-Downing-Street-denies-Cameron-wants-ditch-Health-Secretary-Andrew-Lansley.html']
1274,"Daily Mail: Public opposition to Coalition's NHS reforms grow as its revealed more than 100,000 have signed e-petition",,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/news/article-2101340/Public-opposition-Coaltions-NHS-reforms-grow-revealed-100-000-signed-e-petition.html']
1273,Daily Mail: Major NHS reforms 'are being forced through on the back of myths that the health service is becoming less productive',,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2100558/Major-NHS-reforms-forced-myths-health-service-productive.html']
1272,Daily Mail: Lansley's NHS reform is on the critical list,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/debate/article-2099930/Andrew-Lansleys-NHS-reform-critical-list.html']
1271,Daily Mail: The firm that hijacked the NHS,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2099940/NHS-health-reforms-Extent-McKinsey--Companys-role-Andrew-Lansleys-proposals.html']
1270,Daily Mail: Poorly thought through NHS reforms are causing damaging upheaval,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/health/article-2094235/NHS-reforms-damaging-say-leading-healthcare-journals.html']
1269,Daily Mail: We shed blood on our NHS reforms,,QA issues found,False,False,False,False,,['http://www.dailymail.co.uk/news/article-2099914/NHS-reforms-David-Cameron-lashes-Cabinet-stabbers-support-Andrew-Lansley.html']
1268,"Daily Mail: As new NHS reforms turn GPs into businessmen, one doctor asks... do you really want them to profit from the pills they prescribe?",,No QA issues found (OK to publish),False,False,False,False,,['http://www.dailymail.co.uk/news/article-2298251/As-new-NHS-reforms-turn-GPs-businessmen-asks--Do-really-want-profit-pills-I-prescribe.html']
1267,BBC News: Five ways the NHS is changing,,No QA issues found (OK to publish),False,False,False,False,,['http://www.bbc.co.uk/news/health-22014435']
1265,"Coalition of Resistance: Lies, damned lies and the Health and Social Care Bill",,QA issues found,False,False,False,False,,['http://www.coalitionofresistance.org.uk/2013/02/lies-damned-lies-and-the-health-and-social-care-bill/']
1264,"Independent: farewell to the NHS, 1948-2013",,QA issues found,False,False,False,False,,['http://www.independent.co.uk/voices/farewell-to-the-nhs-19482013-a-dear-and-trusted-friend-finally-murdered-by-tory-ideologues-8555503.html']
1259,Independent: Doctor faces disciplinary hearing for daring to question NHS reforms,,QA issues found,False,False,False,False,,['http://www.independent.co.uk/life-style/health-and-families/health-news/doctor-faces-disciplinary-hearing-for-daring-to-question-nhs-reforms-7282737.html']
1257,Independent: PM denies NHS bill disaster,,QA issues found,False,False,False,False,,['http://www.independent.co.uk/news/uk/politics/pm-denies-nhs-bill-disaster-6661737.html']
1243,Independent: Lib Dem health reforms vote bid fails,,QA issues found,False,False,False,False,,['http://www.independent.co.uk/news/uk/politics/lib-dem-health-reforms-vote-bid-fails-7553841.html']
1240,Independent: Lansley rejects callas to resign as Tory mutiny threatens Health Bill,,QA issues found,False,False,False,False,,['http://www.independent.co.uk/news/uk/politics/lansley-rejects-calls-to-resign-as-tory-mutiny-threatens-health-bill-6720005.html']
1227,Transport for London: Travel advice for Baroness Thatcher's Funeral 17th April 2013,,No QA issues found (OK to publish),False,False,False,True,,['http://www.tfl.gov.uk/corporate/media/newscentre/27708.aspx']
1226,Transport for London: Affected Area Road Closures for Baroness Thatcher's Funeral 17th April 2013,,No QA issues found (OK to publish),False,False,False,True,,['http://www.tfl.gov.uk/assets/downloads/roadusers/Affected_Area_Map_Latest_version_%282%29.pdf']
1225,WalesOnline: How will Wales remember the Iron Lady Margaret Thatcher?,,QA issues found,False,False,False,False,,['http://www.walesonline.co.uk/news/wales-news/margaret-thatchers-tempestuous-relationship-wales-2547747']
1224,Plaid Cymru: For a future that is better than the past - Leanne Wood marks the death of Margaret Thatcher ,,No QA issues found (OK to publish),False,False,False,True,,['http://www.english.plaidcymru.org/the-slate/2013/04/09/for-a-future-that-is-better-than-the-past-leanne-wood-marks-the-death-of-margaret-thatcher/']
1223,BBC News Wales: Y Farwnes Thatcher wedi marw ar ôl cael strôc,,QA issues found,False,False,False,False,,['http://www.bbc.co.uk/newyddion/20773728']
1222,golwg 360: Margaret Thatcher yn marw yn 87 oed,,No QA issues found (OK to publish),False,False,False,True,,['http://www.golwg360.com/newyddion/gwleidyddiaeth/105501-margaret-thatcher-wedi-marw']
1221,"Plaid Cymru, The Slate Blog",,No QA issues found (OK to publish),False,False,False,True,,['http://www.english.plaidcymru.org/the-slate/']
1217,"Wayne David, Labour MP for Caerphilly",,No QA issues found (OK to publish),False,False,False,False,,['http://www.waynedavid.labour.co.uk/']
1216,Huw Irranca Davies,,QA issues found,False,False,False,True,,"['http://huwirranca-davies.org.uk/', 'http://iwc2.labouronline.org/166019/maggie--me']"
1214,"Guardian, The: Margaret Thatcher: we disliked her and we loved it",,No QA issues found (OK to publish),False,False,False,False,,['http://www.guardian.co.uk/politics/2013/apr/09/margaret-thatcher-ian-mcewan']
1213,"Pink News: Margaret Thatcher, a controversial figure on gay issues, dies aged 87",,No QA issues found (OK to publish),False,False,False,False,,['http://www.pinknews.co.uk/2013/04/08/margaret-thatcher-a-controversial-figure-in-gay-rights-dies-aged-87/']
1212,GazetteLive: Tees political leaders react to death of Margaret Thatcher ,,QA issues found,False,False,False,False,,['http://www.gazettelive.co.uk/news/teesside-news/2013/04/08/updated-tees-political-leaders-react-to-death-of-margaret-thatcher-84229-33137081/']
1211,Chronicle Live: Former Prime Minister Margaret Thatcher dies aged 87 ,,QA issues found,False,False,False,False,,['http://www.chroniclelive.co.uk/news/north-east-news/margaret-thatcher-dead-aged-87-2547603']
1210,"Freethinker, The: ‘Heartless’ Christian Margaret Thatcher ‘passes into glory and the angels are rejoicing’",,No QA issues found (OK to publish),False,False,False,False,,['http://freethinker.co.uk/2013/04/08/heartless-christian-margaret-thatcher-passes-into-glory-and-the-angels-are-rejoicing/']
1209,Autocar: Margaret Thatcher and the British car industry,,No QA issues found (OK to publish),False,False,False,False,,['http://www.autocar.co.uk/blogs/industry/margaret-thatcher-and-british-car-industry']
1208,Catholic Herald: Margaret Thatcher was a woman of extraordinary calibre driven by a dedication to hard work,,No QA issues found (OK to publish),False,False,False,False,,['http://www.catholicherald.co.uk/commentandblogs/2013/04/08/margaret-thatcher-was-a-woman-of-extraordinary-calibre-driven-by-a-dedication-to-hard-work/']
1207,Iain Dale: Memories of Margaret Thatcher,,No QA issues found (OK to publish),False,False,False,False,,['http://www.iaindale.com/posts/2013/04/08/memories-of-margaret-thatcher']
1206,Craig Murray: Margaret Thatcher,,No QA issues found (OK to publish),False,False,False,True,,['http://www.craigmurray.org.uk/archives/2013/04/margaret-thatcher/']
1205,LabourList: Labour reactions to Margaret Thatcher’s passing,,No QA issues found (OK to publish),False,False,False,False,,['http://labourlist.org/2013/04/labour-reactions-to-margaret-thatchers-passing/']
1204,Evening Standard: Confusion over #nowthatchersdead Twitter tag,,No QA issues found (OK to publish),False,False,False,False,,['http://www.standard.co.uk/news/uk/confusion-over-nowthatchersdead-twitter-tag-8565276.html']
1203,Express: Margaret Thatcher: An Iron Lady born with a will of steel,,No QA issues found (OK to publish),False,False,False,False,,['http://www.express.co.uk/news/uk/390429/Margaret-Thatcher-An-Iron-Lady-born-with-a-will-of-steel']
1202,Mirror Online: As it happened: Reaction to the death of Margaret Thatcher ,,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/happened-reaction-death-margaret-thatcher-1819015']
1201,"Telegraph, The: Benedict Brogan: It's time to reflect on how Margaret Thatcher changed Britain for the better ",,QA issues found,False,False,False,False,,['http://blogs.telegraph.co.uk/news/benedictbrogan/100211149/its-time-to-reflect-on-how-margaret-thatcher-changed-britain-for-the-better/']
1200,"Telegraph, The: Peter Oborne: Marvel at Mrs Thatcher the outsider who beat the system",,No QA issues found (OK to publish),False,False,False,False,,['http://www.telegraph.co.uk/news/politics/margaret-thatcher/9979663/Marvel-at-Margaret-Thatcher-the-outsider-who-beat-the-system.html']
1199,"Telegraph, The: Jeremy Warner: Margaret Thatcher: a formidable leader who shaped the future of Britain’s fortunes",,No QA issues found (OK to publish),False,False,False,False,,['http://www.telegraph.co.uk/finance/comment/jeremy-warner/9980257/Margaret-Thatcher-a-formidable-leader-who-shaped-the-future-of-Britains-fortunes.html']
1198,"Telegraph, The: Boris Johnson: Margaret Thatcher: brave, principled, electric",,No QA issues found (OK to publish),False,False,False,False,,['http://www.telegraph.co.uk/news/politics/margaret-thatcher/9979655/Margaret-Thatcher-brave-principled-electric.html']
1196,"Telegraph, The: Margaret Thatcher: how the papers covered her death",,No QA issues found (OK to publish),False,False,False,False,,['http://www.telegraph.co.uk/news/politics/margaret-thatcher/9980529/Margaret-Thatcher-how-the-papers-covered-her-death.html']
1195,"Guardian, The: Margaret Thatcher's death greeted with street parties in Brixton and Glasgow",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/politics/2013/apr/08/margaret-thatcher-death-party-brixton-glasgow']
1194,Mirror Online: Margaret Thatcher dead: Yorkshire pit village destroyed by former Prime Minister celebrates,LIVE,QA issues found,False,False,False,False,,['http://www.mirror.co.uk/news/uk-news/margaret-thatcher-dead-yorkshire-pit-1819380']
1193,"Guardian, The: Margaret Thatcher's death on newspaper front pages – in pictures",,QA issues found,False,False,False,False,,['http://www.guardian.co.uk/politics/gallery/2013/apr/09/margaret-thatcher-death-newspaper-front-pages']
1192,"Guardian, The: The Margaret Thatcher I knew: 20 personal insights",,No QA issues found (OK to publish),False,False,False,False,,['http://www.guardian.co.uk/politics/interactive/2013/apr/08/margaret-thatcher-i-knew']
1191,"Conservative Party, The: Prime Minister: We have lost a great leader, a great Prime Minister, and a great Briton",,No QA issues found (OK to publish),False,False,False,False,,['http://www.conservatives.com/News/News_stories/2013/04/Thatcher.aspx']
1190,Belfast Telegraph: Margaret Thatcher: IRA's No 1 target,,No QA issues found (OK to publish),False,False,False,False,,['http://www.belfasttelegraph.co.uk/news/local-national/northern-ireland/margaret-thatcher-iras-no-1-target-29181737.html']
1189,Belfast Telegraph: Margaret Thatcher: Leader who transformed a nation,,QA issues found,False,False,False,False,,['http://www.belfasttelegraph.co.uk/news/local-national/uk/margaret-thatcher-leader-who-transformed-a-nation-29181571.html']
1188,WalesOnline: Former Prime Minister Margaret Thatcher dies after suffering stroke,,QA issues found,False,False,False,False,,['http://www.walesonline.co.uk/news/wales-news/2013/04/08/former-prime-minister-margaret-thatcher-dies-after-suffering-stroke-91466-33137001/']
